Compound,Pose,CNNscore,CNNaffinity,CNN_VS
DB03396,Pose_1,0.618058443,4.04492617,2.5000007706801535
DB03889,Pose_1,0.46189338,5.41081858,2.4992212824830005
DB12174,Pose_1,0.388381451,6.4337616,2.4987536655960816
DB02283,Pose_1,0.782114625,3.19394422,2.4980304858962175
DB19190,Pose_1,0.366832584,6.80739641,2.4971748153926234
DB03269,Pose_5,0.782741725,3.18946671,2.496528674415475
DB02218,Pose_5,0.782741725,3.18946671,2.496528674415475
DB02376,Pose_1,0.870931923,2.86636853,2.496411855859583
DB02525,Pose_1,0.870931923,2.86636853,2.496411855859583
DB06448,Pose_2,0.35473913,7.03679085,2.4962250641209605
DB02726,Pose_4,0.666194856,3.74689603,2.4961628611528215
DB14151,Pose_1,0.753958821,3.31066012,2.4961014008069187
DB01688,Pose_2,0.79882282,3.12431931,2.4957775617946543
DB07060,Pose_6,0.632386744,3.94636273,2.495627477467651
DB00142,Pose_3,0.685396731,3.64055133,2.4952219806197022
DB02517,Pose_3,0.685396731,3.64055133,2.4952219806197022
DB17556,Pose_1,0.360784978,6.91489649,2.4947907780169274
DB14090,Pose_1,0.878586769,2.83943462,2.4946896885725427
DB00861,Pose_1,0.522264957,4.77650452,2.494600927748105
DB00898,Pose_4,0.839832962,2.96969962,2.4940516281148746
DB12122,Pose_1,0.432082146,5.77180052,2.493891954965516
DB00701,Pose_1,0.484494925,5.14719439,2.4937895599434707
DB00988,Pose_1,0.758901596,3.28558826,2.4934381743128626
DB07510,Pose_1,0.645756423,3.8599236,2.492570456989283
DB04454,Pose_1,0.806068778,3.09173012,2.4921471197341933
DB01878,Pose_5,0.654220879,3.80873203,2.4917520165420544
DB13321,Pose_2,0.656731546,3.79277134,2.490832585742692
DB06677,Pose_1,0.383731037,6.49026299,2.4905153475554207
DB02670,Pose_1,0.864247799,2.88147235,2.4903061363668577
DB01085,Pose_2,0.655393422,3.79961586,2.4902432407708726
DB03031,Pose_1,0.395076752,6.3027072,2.4900530893830144
DB03658,Pose_2,0.529368699,4.70305014,2.489647533943568
DB03433,Pose_2,0.519960523,4.78751516,2.4893188864640283
DB18214,Pose_3,0.433194011,5.74634552,2.489282464400681
DB05092,Pose_2,0.390585244,6.37227678,2.4889172809518345
DB15328,Pose_1,0.377279252,6.59550047,2.4883454838872487
DB04552,Pose_3,0.501128316,4.96545124,2.4883282180813118
DB04673,Pose_1,0.38031584,6.54135513,2.4877809710042595
DB08040,Pose_1,0.511250496,4.86536932,2.487422478073183
DB12259,Pose_1,0.457838953,5.43203163,2.4869956741420833
DB01815,Pose_1,0.722668529,3.44119453,2.4868429889979464
DB11843,Pose_2,0.526279092,4.72337341,2.4858126693917435
DB02536,Pose_2,0.844981909,2.94158101,2.4855827373079484
DB04161,Pose_1,0.844091535,2.9439373,2.4849525545007554
DB07341,Pose_2,0.529529274,4.69199038,2.4845462595363843
DB02492,Pose_1,0.737262189,3.3692143,2.4839943100281023
DB07570,Pose_1,0.446750402,5.559618,2.4837615764664362
DB12676,Pose_1,0.423465312,5.86484194,2.483557121952785
DB17113,Pose_1,0.423465312,5.86484194,2.483557121952785
DB07387,Pose_3,0.628314734,3.95174718,2.4829409782369503
DB12874,Pose_1,0.378040671,6.56539011,2.4819844825611637
DB04740,Pose_1,0.542951286,4.57096434,2.481810966663141
DB03870,Pose_3,0.743309915,3.33870387,2.4816916898198706
DB02128,Pose_1,0.489555657,5.06790733,2.4810227025532656
DB04744,Pose_1,0.769952357,3.22113037,2.480116920585782
DB03118,Pose_3,0.477654457,5.19217825,2.4800670826509603
DB01922,Pose_1,0.705117643,3.51688266,2.4798160119267703
DB03866,Pose_1,0.447944403,5.535954,2.479799609565462
DB12146,Pose_1,0.467492342,5.30383825,2.4795037650816814
DB04665,Pose_1,0.810406506,3.05918503,2.479183451369805
DB07508,Pose_1,0.427475631,5.7991662,2.4790022306188724
DB04013,Pose_2,0.671148002,3.69349217,2.478879890298144
DB07094,Pose_3,0.685761631,3.6145277,2.4787044108466785
DB11985,Pose_1,0.455276757,5.44418144,2.47860927052279
DB17877,Pose_1,0.535876334,4.62530279,2.478590302745172
DB03270,Pose_1,0.71720165,3.45468688,2.4777071305693523
DB11797,Pose_1,0.793596208,3.12180591,2.4774533322879893
DB02148,Pose_3,0.700000703,3.5384624,2.476926167539067
DB03237,Pose_1,0.712268293,3.47748542,2.476902604035788
DB02452,Pose_1,0.505893409,4.89596796,2.476837921639176
DB02294,Pose_2,0.671968102,3.68545842,2.476510499487319
DB02471,Pose_2,0.671968102,3.68545842,2.476510499487319
DB08757,Pose_1,0.563418865,4.39499855,2.476225094717646
DB04368,Pose_1,0.527942002,4.68952894,2.475799297020538
DB02043,Pose_2,0.377255976,6.56227875,2.47565887461531
DB02266,Pose_1,0.547457695,4.52150106,2.4753305482476566
DB04155,Pose_3,0.656865478,3.76814723,2.475165831408326
DB14551,Pose_1,0.752480149,3.28901649,2.474919618458657
DB08115,Pose_2,0.589942217,4.19357252,2.473965469599077
DB14647,Pose_1,0.817116261,3.02706504,2.4734640672886155
DB01714,Pose_4,0.634353995,3.89866424,2.473133235807639
DB15035,Pose_1,0.412421048,5.99555969,2.4726950106963552
DB08051,Pose_1,0.391486496,6.31613159,2.4726802244440087
DB02272,Pose_1,0.572432041,4.31932783,2.472521645475001
DB03364,Pose_1,0.634642363,3.89437938,2.471538132141675
DB03069,Pose_2,0.541971028,4.55987024,2.471317561519407
DB04680,Pose_1,0.641990006,3.84907627,2.4710684976717574
DB14628,Pose_1,0.733587503,3.36818695,2.470859854287686
DB16861,Pose_2,0.770474792,3.20676017,2.4707278749746346
DB07056,Pose_3,0.473186135,5.22027254,2.4701605868492327
DB12614,Pose_1,0.594835818,4.15146732,2.469441459192468
DB01083,Pose_1,0.404337674,6.10693359,2.4692633230530694
DB08157,Pose_1,0.637177825,3.8748436,2.46896441726317
DB04353,Pose_1,0.358431339,6.88773346,2.468779526742903
DB08000,Pose_1,0.528392613,4.67207146,2.4686880468721246
DB04154,Pose_1,0.49091208,5.02753782,2.4680790484948654
DB14648,Pose_1,0.463126898,5.32856178,2.4678002879727585
DB00275,Pose_1,0.460326821,5.36036539,2.467519959377125
DB14213,Pose_1,0.521579564,4.7299571,2.4670489619567046
DB12771,Pose_1,0.687543392,3.58704448,2.466248729034076
DB13014,Pose_1,0.440982878,5.59216356,2.466048380935526
DB03989,Pose_1,0.864796698,2.85069537,2.4652719429798884
DB02379,Pose_1,0.864796698,2.85069537,2.4652719429798884
DB00190,Pose_1,0.643273294,3.83151245,2.4647096347135102
DB13063,Pose_1,0.526147246,4.68435049,2.4646581096122504
DB02655,Pose_1,0.712312341,3.45972919,2.4644077985549337
DB00128,Pose_1,0.712312341,3.45972919,2.4644077985549337
DB12805,Pose_1,0.403191417,6.10907602,2.46312701706452
DB04310,Pose_1,0.504042387,4.88622618,2.462865107189092
DB04195,Pose_2,0.629050016,3.91435838,2.462327201568734
DB02371,Pose_1,0.676343262,3.63925385,2.4613848201550583
DB12519,Pose_1,0.854619861,2.88000774,2.461311814437724
DB04936,Pose_1,0.786295414,3.12953115,2.460735991215146
DB15087,Pose_1,0.786295414,3.12953115,2.460735991215146
DB15192,Pose_2,0.507049739,4.85270071,2.4605606284506147
DB04510,Pose_1,0.684246421,3.59561515,2.460286797680878
DB00775,Pose_1,0.538823903,4.56579542,2.4601597085039244
DB00410,Pose_2,0.435432106,5.64826822,2.4594373262874716
DB01264,Pose_1,0.400644213,6.13784027,2.4590901844938577
DB14054,Pose_1,0.394895226,6.22630072,2.4587364299683627
DB08809,Pose_1,0.840879917,2.92351913,2.458328523382312
DB04261,Pose_1,0.6786834,3.62206149,2.458233007042266
DB04827,Pose_4,0.750430405,3.27565861,2.458153817344037
DB11780,Pose_1,0.779262185,3.1541481,2.4579083402195985
DB04382,Pose_1,0.868738055,2.82826233,2.457019115593968
DB17621,Pose_1,0.647495329,3.79444766,2.4568871359849798
DB18573,Pose_1,0.37755689,6.50459671,2.455855304531832
DB15975,Pose_1,0.555431366,4.42123461,2.4556923788387772
DB02295,Pose_2,0.383251488,6.40752172,2.4556922335823193
DB15552,Pose_1,0.487029374,5.04070854,2.454973124752654
DB02570,Pose_1,0.614778459,3.99315333,2.454904650768119
DB03898,Pose_4,0.584693968,4.19815207,2.4546341920757135
DB05835,Pose_1,0.388436496,6.31893396,2.454504565877804
DB13313,Pose_1,0.738224208,3.32446671,2.4542018040121154
DB04140,Pose_1,0.496571988,4.94196892,2.454043331238613
DB01395,Pose_1,0.429230213,5.71550369,2.4532668662609862
DB16167,Pose_1,0.364784896,6.72483873,2.4531195967398225
DB07426,Pose_1,0.518753052,4.72882223,2.453090964177946
DB08995,Pose_2,0.480576515,5.10429716,2.453005340677197
DB12767,Pose_1,0.836079478,2.93377614,2.452870023700055
DB02622,Pose_2,0.615933418,3.98006248,2.4514534871599567
DB03222,Pose_1,0.510377884,4.80267954,2.451181421155293
DB13848,Pose_1,0.63212204,3.87704468,2.4507653922927473
DB01188,Pose_3,0.563974559,4.34548235,2.4507414919835337
DB03212,Pose_1,0.707007349,3.46320081,2.4485084237327523
DB12454,Pose_1,0.384279877,6.36948252,2.44766395933925
DB16000,Pose_1,0.706712782,3.46283317,2.447228463172579
DB03548,Pose_1,0.839585006,2.91402245,2.446569556167385
DB06952,Pose_2,0.602229238,4.06208086,2.4463038610121846
DB08193,Pose_1,0.720350146,3.39580035,2.4461652779093512
DB02046,Pose_1,0.491933167,4.96991348,2.444865277932391
DB04448,Pose_2,0.797840714,3.06434846,2.4448619632712005
DB16332,Pose_1,0.400144428,6.10822439,2.444171954632199
DB13805,Pose_1,0.49153769,4.97184038,2.443846935433922
DB02534,Pose_3,0.743014634,3.28802752,2.4430525643547276
DB07703,Pose_1,0.51355511,4.75617981,2.442560445504329
DB09095,Pose_1,0.448976368,5.44011068,2.44248113462441
DB13673,Pose_1,0.668759584,3.65178084,2.4421634354175703
DB04084,Pose_2,0.784211695,3.11392212,2.441974143823193
DB04282,Pose_2,0.784211695,3.11392212,2.441974143823193
DB04483,Pose_2,0.784211695,3.11392212,2.441974143823193
DB02228,Pose_2,0.784211695,3.11392212,2.441974143823193
DB05343,Pose_1,0.639456391,3.81860161,2.4418292041973895
DB08110,Pose_1,0.603941023,4.04314852,2.4418232533097357
DB16050,Pose_1,0.369218171,6.61251402,2.4414603321762574
DB03675,Pose_1,0.734847963,3.32210517,2.4412422170462684
DB15943,Pose_1,0.44734934,5.45474195,2.440175211202813
DB07713,Pose_1,0.443491966,5.50145292,2.4398501713472407
DB07772,Pose_1,0.443491966,5.50145292,2.4398501713472407
DB12969,Pose_2,0.863367975,2.82526088,2.439239764812318
DB00141,Pose_1,0.730661392,3.33768249,2.438715734197426
DB12536,Pose_1,0.730661392,3.33768249,2.438715734197426
DB04224,Pose_1,0.482732594,5.05074072,2.438157169387028
DB01745,Pose_1,0.406079978,6.00403976,2.4381203336519257
DB02417,Pose_3,0.598861516,4.07113981,2.438048958464552
DB15458,Pose_1,0.774628282,3.14737582,2.4380463242549415
DB04419,Pose_1,0.774628282,3.14737582,2.4380463242549415
DB05518,Pose_1,0.436982572,5.57626152,2.4367291011542296
DB03196,Pose_2,0.668955743,3.64116931,2.4357811211598475
DB13963,Pose_1,0.812130153,2.99882197,2.435433745315861
DB17488,Pose_1,0.331810594,7.33888292,2.4351191009816544
DB15658,Pose_2,0.665833116,3.6556251,2.4340362512608116
DB03146,Pose_1,0.577063501,4.21779442,2.4339352145034643
DB02529,Pose_1,0.640092194,3.8015511,2.4333431842021134
DB06768,Pose_1,0.740153611,3.28676009,2.432707349104185
DB09214,Pose_1,0.612164378,3.97359753,2.4324948603747867
DB01009,Pose_1,0.612164378,3.97359753,2.4324948603747867
DB06548,Pose_1,0.519538701,4.68171835,2.4323338700068633
DB08487,Pose_3,0.414203525,5.87031507,2.431505194854622
DB13845,Pose_1,0.584609449,4.1580615,2.430842042423113
DB12253,Pose_2,0.374797791,6.4853425,2.4306920428784173
DB08120,Pose_1,0.578330398,4.20124483,2.4297075946293423
DB08568,Pose_1,0.412332892,5.88609076,2.427028825645278
DB01974,Pose_1,0.665692389,3.64557958,2.426834579899817
DB19367,Pose_1,0.584640384,4.15001535,2.4262665678298942
DB11961,Pose_4,0.438134193,5.53756952,2.4261985528265972
DB03590,Pose_1,0.654864073,3.7041111,2.4256892817905107
DB02498,Pose_1,0.451782107,5.36691141,2.4246745448921407
DB03514,Pose_4,0.680507839,3.5619657,2.4239455810991224
DB04312,Pose_6,0.723843813,3.34768009,2.423197521049783
DB07285,Pose_1,0.611182928,3.96422839,2.422868714660926
DB00997,Pose_1,0.499707788,4.84804773,2.4226072072767213
DB00445,Pose_1,0.499707788,4.84804773,2.4226072072767213
DB08491,Pose_1,0.488151401,4.95996857,2.4212156063614665
DB04136,Pose_1,0.484002531,5.00170135,2.420836112706117
DB02852,Pose_1,0.532521129,4.54460955,2.420100608430182
DB12282,Pose_1,0.394637287,6.13167524,2.419787681478674
DB02036,Pose_1,0.518980384,4.66248941,2.4197405443977336
DB01716,Pose_1,0.677870154,3.56942677,2.4196078742716227
DB02151,Pose_1,0.633635879,3.81849265,2.4195339467377894
DB07404,Pose_1,0.516034007,4.68595314,2.418111175448432
DB06013,Pose_1,0.387003362,6.24677992,2.417524830714091
DB00151,Pose_1,0.783100307,3.08686543,2.417325265900687
DB03201,Pose_1,0.783100307,3.08686543,2.417325265900687
DB12328,Pose_1,0.625145257,3.86609077,2.4168683079969777
DB06231,Pose_2,0.588690162,4.10402679,2.41600019585744
DB03008,Pose_3,0.747262597,3.23166919,2.414905511564286
DB13146,Pose_1,0.725594997,3.32815146,2.4148900486342453
DB15237,Pose_1,0.725594997,3.32815146,2.4148900486342453
DB11861,Pose_1,0.416423589,5.79773855,2.414315095074656
DB01662,Pose_2,0.637340188,3.78705335,2.41364129405503
DB03990,Pose_1,0.550097287,4.38716173,2.4133657653032268
DB13377,Pose_1,0.529324651,4.55861139,2.412985383056375
DB07539,Pose_1,0.579516172,4.16365194,2.412903633809174
DB09081,Pose_2,0.489368081,4.9305954,2.4128760090854273
DB07841,Pose_2,0.447122753,5.39523935,2.41233427126593
DB18313,Pose_1,0.718886316,3.35528827,2.412070823538313
DB03495,Pose_1,0.717308402,3.36213875,2.4116903740647775
DB08001,Pose_3,0.497182339,4.849545,2.4111081261857548
DB01421,Pose_3,0.55628556,4.33335733,2.4105841089991547
DB11478,Pose_1,0.509867132,4.72647429,2.409873890714036
DB08199,Pose_1,0.591923535,4.06974363,2.4089770360133316
DB07586,Pose_1,0.436190426,5.52233887,2.4087913442216586
DB11121,Pose_1,0.797755599,3.01944542,2.4087794896799064
DB12977,Pose_1,0.456301421,5.27790785,2.408316851862055
DB06716,Pose_2,0.49214071,4.89336586,2.4082245486301606
DB11118,Pose_3,0.76559335,3.14456773,2.4074601427125955
DB00150,Pose_4,0.607398748,3.96142387,2.406163898935315
DB03225,Pose_4,0.607398748,3.96142387,2.406163898935315
DB02436,Pose_1,0.431564897,5.5752387,2.406077315315914
DB18048,Pose_2,0.420717567,5.71722746,2.40533802695679
DB03839,Pose_2,0.642231345,3.74527097,2.4053304124525545
DB00135,Pose_2,0.642231345,3.74527097,2.4053304124525545
DB03046,Pose_1,0.512325346,4.69427872,2.404997969444437
DB00222,Pose_1,0.451411813,5.32635355,2.404378912684486
DB13348,Pose_1,0.61070621,3.93702698,2.404366825623546
DB08931,Pose_1,0.386421412,6.22187948,2.404267453955426
DB18007,Pose_1,0.371652335,6.46850157,2.4040337124416657
DB13796,Pose_1,0.540378571,4.44658518,2.4028393453981773
DB03331,Pose_1,0.403200507,5.95917892,2.4027439618477127
DB02959,Pose_1,0.64771688,3.70940852,2.402646513219818
DB08080,Pose_1,0.48018083,5.00332832,2.4025023454601055
DB03163,Pose_2,0.732446551,3.28006554,2.4024726918269526
DB07610,Pose_2,0.664475381,3.61446571,2.4017234797636857
DB12160,Pose_1,0.667577624,3.59569478,2.4004053778616026
DB02988,Pose_1,0.647006929,3.70915055,2.3998461065541608
DB02679,Pose_1,0.836309254,2.86770821,2.398290913794775
DB15886,Pose_7,0.577845454,4.15039301,2.3982857331418765
DB01797,Pose_1,0.68469882,3.50252032,2.3981715301300226
DB12491,Pose_1,0.404995084,5.91943741,2.3973430510956923
DB12765,Pose_1,0.874417007,2.74100399,2.3967805051108577
DB05431,Pose_1,0.498208255,4.80960417,2.3961845007764233
DB08125,Pose_1,0.453341514,5.28460932,2.395732790027311
DB19277,Pose_1,0.367429495,6.51924658,2.395363478669877
DB09206,Pose_3,0.469802946,5.09859419,2.395334570920484
DB02481,Pose_1,0.832003355,2.87874913,2.3951289343633313
DB02803,Pose_1,0.772935867,3.09855628,2.3949852847300948
DB04418,Pose_1,0.592163384,4.0430603,2.394152268964055
DB08286,Pose_1,0.66980958,3.57358861,2.3936238859568837
DB12279,Pose_1,0.526118875,4.5473299,2.3924360912418625
DB05308,Pose_1,0.414431065,5.77179909,2.392012843834731
DB02483,Pose_1,0.408107996,5.86101913,2.3919287716619633
DB06151,Pose_1,0.681685627,3.50873852,2.391856617985252
DB06409,Pose_1,0.455960929,5.2427249,2.390477715895432
DB06702,Pose_1,0.450102985,5.31034327,2.390201357201661
DB13596,Pose_1,0.662489116,3.60544968,2.388571171285683
DB03110,Pose_2,0.766122401,3.1174109,2.388318323611571
DB18774,Pose_2,0.36354351,6.56546259,2.386831314742291
DB12393,Pose_1,0.498251945,4.78932238,2.386289191067029
DB14109,Pose_2,0.678072035,3.5184145,2.3857384799885075
DB11217,Pose_2,0.678072035,3.5184145,2.3857384799885075
DB16406,Pose_1,0.354299247,6.73293924,2.3854753028287523
DB15187,Pose_1,0.385700583,6.18475962,2.3854653911488586
DB04363,Pose_1,0.347834438,6.85483313,2.3843470293573312
DB00149,Pose_1,0.744701028,3.201478,2.384143957719384
DB01746,Pose_1,0.744701028,3.201478,2.384143957719384
DB02722,Pose_1,0.846878052,2.81358051,2.3827595814539664
DB04303,Pose_1,0.846878052,2.81358051,2.3827595814539664
DB08430,Pose_1,0.68343389,3.4863708,2.3827039578264118
DB07670,Pose_4,0.484090865,4.92186785,2.38263126492219
DB13548,Pose_2,0.441399544,5.39710474,2.3822795711562383
DB04630,Pose_1,0.456838489,5.21465302,2.382254206316087
DB07254,Pose_2,0.379159302,6.28133345,2.381626006531252
DB13984,Pose_3,0.901862919,2.64065099,2.38150520990164
DB15034,Pose_1,0.361708552,6.58260202,2.3809834450464753
DB03891,Pose_1,0.382593691,6.22316122,2.380942220847863
DB04051,Pose_2,0.64270097,3.7045567,2.3809221845099993
DB07322,Pose_1,0.49857688,4.77490187,2.3806556766507656
DB03406,Pose_1,0.757179022,3.14403653,2.380598504917674
DB01648,Pose_1,0.757179022,3.14403653,2.380598504917674
DB12513,Pose_1,0.363910407,6.54055929,2.3801775932315308
DB02720,Pose_2,0.806188822,2.95139694,2.3793832223130047
DB03191,Pose_1,0.72190994,3.29521084,2.3788454597917497
DB16734,Pose_2,0.452441186,5.25773621,2.378816406527545
DB04346,Pose_2,0.787756562,3.01959991,2.3787096437171096
DB18011,Pose_1,0.425731719,5.5869422,2.378538506759642
DB12434,Pose_1,0.434266597,5.47563171,2.377883949126991
DB07999,Pose_1,0.489609867,4.85535192,2.3772282077893947
DB14128,Pose_1,0.470278025,5.05493879,2.3772266306570895
DB11785,Pose_1,0.582636476,4.08009672,2.3772131746799587
DB16896,Pose_1,0.582636476,4.08009672,2.3772131746799587
DB03686,Pose_1,0.485116363,4.89988852,2.3770160979278527
DB03459,Pose_1,0.546635509,4.34830284,2.3769367362295455
DB09112,Pose_1,0.634916723,3.74343681,2.3767706321627737
DB13650,Pose_1,0.517066598,4.59643841,2.3766647715752294
DB01280,Pose_3,0.546056986,4.35185385,2.376360196843496
DB04232,Pose_1,0.489059836,4.85864019,2.376165774504409
DB01774,Pose_1,0.552680612,4.29828596,2.3755793149238076
DB07590,Pose_1,0.517713666,4.58809805,2.3753210614329516
DB03255,Pose_5,0.745274901,3.18622875,2.374616316219604
DB02810,Pose_1,0.74238658,3.19825864,2.374344293705051
DB02678,Pose_1,0.880033791,2.69709325,2.373533197478011
DB01296,Pose_1,0.880033791,2.69709325,2.373533197478011
DB07758,Pose_1,0.528840482,4.4874444,2.373142259444201
DB14948,Pose_1,0.405589879,5.84936762,2.372444305222318
DB08678,Pose_1,0.687687635,3.44877219,2.3716779909948706
DB15099,Pose_1,0.454182059,5.22142839,2.371479097091255
DB12128,Pose_1,0.415089577,5.71300745,2.3714098458183486
DB18798,Pose_1,0.334182084,7.09260893,2.37022283322441
DB16864,Pose_4,0.692929983,3.42046428,2.370142255392507
DB11081,Pose_1,0.713361204,3.32189655,2.369712122471446
DB14727,Pose_1,0.337313741,7.02516985,2.3696863232639087
DB11157,Pose_5,0.577787101,4.10101843,2.369515549817271
DB02286,Pose_4,0.595439076,3.97886539,2.36917193134998
DB03499,Pose_2,0.688434243,3.44064903,2.3686606103967343
DB12751,Pose_2,0.688434243,3.44064903,2.3686606103967343
DB17237,Pose_1,0.427311659,5.54029703,2.3674335152420727
DB08156,Pose_1,0.604502499,3.91535378,2.3668411444790958
DB14972,Pose_1,0.686831355,3.4459219,2.3667672078011748
DB18794,Pose_1,0.440899521,5.36799049,2.3667444357735556
DB09034,Pose_2,0.393045515,6.02010489,2.3661752268440686
DB06837,Pose_1,0.480020791,4.92716074,2.3651395957989454
DB07782,Pose_1,0.503094196,4.70100021,2.3650459210457813
DB05446,Pose_1,0.605437577,3.90541196,2.364483154249221
DB04153,Pose_1,0.605437577,3.90541196,2.364483154249221
DB02446,Pose_4,0.600959778,3.93405914,2.364211307413271
DB04794,Pose_1,0.467739344,5.05354309,2.363740929792333
DB19057,Pose_1,0.754417956,3.13307571,2.3636485731314485
DB13259,Pose_2,0.906408966,2.60598969,2.3620924203195606
DB08116,Pose_1,0.472379506,5.00021982,2.362001368463009
DB00842,Pose_1,0.533609152,4.42618132,2.361850860763441
DB02153,Pose_1,0.682880223,3.4572773,2.3609062935968375
DB13067,Pose_3,0.390774041,6.04066658,2.36053568980025
DB07697,Pose_2,0.476152539,4.95634508,2.3599762940021582
DB12665,Pose_1,0.531369269,4.44061089,2.3596041625327397
DB18786,Pose_1,0.476743042,4.94886541,2.359337150011977
DB00788,Pose_1,0.645689189,3.65339208,2.3589557692342233
