molecule_name,delta_g_inter,dg_inter_sum,dg_inter_max,hbond_percent,moderate_attr_percent,vdw_percent,clash_percent,hbond_strength,clash_strength,favorable_strength,n_interaction_points,n_ligand_atoms
DB15861_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.344733,3.323467,0.118373,7.183908,3.735632,86.494253,2.586207,0.49638,0.14163,1.815055,348,37
DB15945_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.1987,2.984726,0.03579,3.055556,3.888889,93.055556,0.0,0.079721,0.0,1.568764,360,33
DB15947_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,2.007124,0.984057,0.021835,0.78125,0.78125,96.875,1.5625,0.005885,0.01131,0.625063,128,52
DB15954_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.977498,2.407536,0.03017,2.040816,7.142857,88.77551,2.040816,0.038745,0.046132,1.334004,294,47
DB15959_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.546754,5.373877,0.068004,8.303249,7.761733,79.422383,4.512635,0.6309,0.315031,2.910112,554,44
DB15971_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.16059,2.345703,0.021407,0.974026,3.571429,94.805195,0.649351,0.018398,0.013833,1.541478,308,44
DB15982_pose3_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,4.206865,2.481517,0.030364,1.70068,5.782313,91.496599,1.020408,0.034407,0.017689,1.38929,294,67
DB16001_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.964961,2.245197,0.019187,0.33557,1.677852,97.651007,0.33557,0.005436,0.005938,1.304084,298,78
DB16003_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.092452,3.127263,0.030504,3.2,7.466667,87.733333,1.6,0.123315,0.043095,1.848949,375,67
DB16026_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.092929,2.378973,0.029786,1.706485,3.412969,94.880546,0.0,0.03572,0.0,1.356221,293,104
DB16027_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.067113,2.068753,0.024947,0.769231,3.846154,95.384615,0.0,0.021015,0.0,1.312788,260,53
DB16035_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.538614,2.507902,0.050988,4.225352,6.338028,88.732394,0.704225,0.115169,0.015224,1.489777,284,48
DB16040_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,4.17984,3.297506,0.03675,1.842105,5.263158,90.0,2.894737,0.057289,0.08419,1.781325,380,59
DB16041_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.580188,5.08554,0.063596,8.543689,6.601942,79.61165,5.242718,0.695417,0.282465,2.723696,515,38
DB16042_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,5.059683,3.872377,0.028678,1.659751,3.526971,93.983402,0.829876,0.047587,0.028007,2.19842,482,58
DB16043_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.647184,3.308898,0.039378,3.931204,2.948403,91.400491,1.719902,0.236035,0.097462,1.92646,407,71
DB16045_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.318173,1.965052,0.026043,1.234568,3.292181,95.061728,0.411523,0.034534,0.005805,1.138084,243,64
DB16047_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.060985,3.896493,0.029847,2.0,3.777778,90.444444,3.777778,0.102555,0.125689,2.034826,450,43
DB16051_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.10179,2.124999,0.041943,7.142857,7.142857,85.714286,0.0,0.175791,0.0,1.426733,238,40
DB16054_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.596382,2.827974,0.030184,2.38806,5.970149,91.641791,0.0,0.059648,0.0,1.863282,335,50
DB16057_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.342269,3.848853,0.056665,6.088993,5.152225,87.35363,1.405152,0.319707,0.037867,2.387205,427,57
DB16060_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.730934,2.975771,0.055182,7.716049,5.246914,85.802469,1.234568,0.325849,0.060284,1.729596,324,48
DB16063_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.142932,2.703792,0.066654,6.329114,0.632911,91.455696,1.582278,0.445294,0.094929,1.552252,316,41
DB16074_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,3.93903,3.230061,0.035118,2.512563,5.276382,91.457286,0.753769,0.063987,0.025131,1.823348,398,57
DB16076_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.278938,3.696737,0.022049,0.441501,2.649007,96.247241,0.662252,0.012548,0.015946,1.913087,453,62
DB16084_pose4_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,2.213304,2.123931,0.08917,8.450704,7.511737,78.873239,5.164319,0.353723,0.204809,1.244033,213,20
DB16087_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.154587,3.330787,0.049525,3.430079,3.693931,91.029024,1.846966,0.237709,0.08904,1.752466,379,72
DB16108_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.371398,2.413375,0.041272,3.050847,4.40678,91.864407,0.677966,0.10606,0.010516,1.379662,295,50
DB16119_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,6.270914,5.705244,0.057068,4.496124,5.581395,88.217054,1.705426,0.387718,0.115549,3.014044,645,65
DB16122_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.246626,2.61708,0.019506,0.297619,2.678571,95.833333,1.190476,0.00558,0.035842,1.299417,336,50
DB16124_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.592755,3.82689,0.043999,2.422907,6.387665,90.969163,0.220264,0.134121,0.005099,2.222538,454,54
DB16138_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,3.6328,3.108032,0.025045,0.78534,2.617801,94.764398,1.832461,0.016685,0.042634,1.807163,382,45
DB16141_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.520749,2.996779,0.025886,0.539084,2.425876,95.956873,1.078167,0.012238,0.029785,1.8038,371,84
DB16157_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.746959,2.543801,0.05753,4.901961,4.248366,88.562092,2.287582,0.171322,0.067666,1.564039,306,66
DB16169_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,4.332775,3.427888,0.052857,3.787879,5.808081,89.646465,0.757576,0.191608,0.02244,2.009642,396,58
DB16189_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.432892,4.11006,0.063223,3.278689,3.483607,92.213115,1.02459,0.281314,0.083644,2.192069,488,48
DB16193_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.823561,3.096788,0.055045,6.285714,4.571429,87.142857,2.0,0.349423,0.050461,1.768137,350,55
DB16204_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.487328,3.708102,0.023317,0.847458,3.177966,94.491525,1.483051,0.020897,0.05216,2.077297,472,49
DB16214_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.519496,2.689991,0.053029,4.672897,3.738318,90.031153,1.557632,0.27686,0.068273,1.524466,321,44
DB16219_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.273744,2.603225,0.039483,3.353659,2.134146,94.207317,0.304878,0.101719,0.006904,1.497137,328,47
DB16236_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.720265,3.132049,0.031567,1.612903,3.763441,94.354839,0.268817,0.040062,0.006005,1.562735,372,58
DB16237_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,5.664262,4.950948,0.057348,8.648649,2.882883,87.387387,1.081081,0.755064,0.061427,2.943218,555,73
DB16239_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.364924,4.167873,0.046045,6.423983,5.995717,86.08137,1.498929,0.445494,0.103286,2.482035,467,52
DB16240_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,5.67782,5.115757,0.05384,6.770833,1.909722,89.236111,2.083333,0.656741,0.254089,2.751325,576,75
DB16243_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,5.09553,5.453286,0.077132,8.231173,4.378284,84.063047,3.327496,0.823966,0.24288,3.140839,571,47
DB16255_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.097631,3.411479,0.029641,3.140097,5.797101,90.57971,0.483092,0.118054,0.010468,1.997523,414,57
DB16297_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.658233,2.579844,0.026796,1.875,3.125,94.0625,0.9375,0.044366,0.02589,1.411629,320,47
DB16324_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.297592,2.859805,0.022683,0.574713,4.885057,92.528736,2.011494,0.018279,0.046015,1.538715,348,41
DB16344_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.891188,2.974821,0.025038,1.621622,5.135135,91.891892,1.351351,0.035017,0.040517,1.747198,370,45
DB16349_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.584895,4.390623,0.032079,0.769231,5.961538,92.307692,0.961538,0.028897,0.03332,2.473403,520,43
DB16351_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.708317,3.178257,0.081616,5.509642,4.407713,86.225895,3.856749,0.348177,0.180035,1.96078,363,55
DB16457_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.894519,1.912545,0.064631,7.177033,4.784689,86.124402,1.913876,0.240162,0.087759,1.187808,209,78
DB16502_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.864501,2.864977,0.048386,3.846154,3.550296,90.828402,1.775148,0.217412,0.096342,1.570364,338,58
DB16515_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.599157,2.625904,0.045325,2.588997,6.148867,89.320388,1.941748,0.088437,0.074556,1.649621,309,74
DB16625_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.639783,1.669221,0.02493,2.01005,3.517588,93.467337,1.005025,0.022529,0.012847,1.040499,199,69
DB16660_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.555743,2.864743,0.062928,5.047319,6.624606,86.750789,1.577287,0.154378,0.035564,1.818092,317,56
DB16690_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.018446,2.627091,0.045245,6.484642,5.119454,84.982935,3.412969,0.270403,0.099422,1.427929,293,47
DB16703_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.424626,3.732278,0.059272,4.481132,5.660377,87.735849,2.122642,0.271083,0.12055,1.875747,424,58
DB16733_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.196514,1.684339,0.052547,6.25,5.729167,87.5,0.520833,0.194602,0.022072,0.949132,192,51
DB16745_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,4.058433,3.496542,0.056213,6.25,3.75,88.5,1.5,0.452868,0.097987,1.99274,400,53
DB16758_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.530545,3.470285,0.029932,6.153846,7.692308,83.846154,2.307692,0.236538,0.072852,1.851079,390,52
DB16824_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.875259,1.831058,0.038006,0.892857,6.25,91.964286,0.892857,0.013088,0.018551,1.024527,224,83
DB16826_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.350141,2.861249,0.032328,1.453488,4.360465,93.895349,0.290698,0.051106,0.006871,1.591977,344,44
DB16827_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.79541,2.270391,0.022551,1.465201,6.227106,90.47619,1.831502,0.027292,0.042199,1.264776,273,39
DB16828_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.645892,1.85033,0.022722,0.442478,7.079646,92.035398,0.442478,0.008221,0.007903,1.074005,226,54
DB16835_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.066416,2.371024,0.038116,3.333333,4.074074,92.222222,0.37037,0.108662,0.007196,1.335111,270,44
DB16849_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.739084,4.964086,0.308466,18.122977,5.177994,57.605178,19.093851,2.047568,1.142798,3.09287,309,44
DB16850_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.977038,2.355999,0.017716,0.0,1.355932,97.627119,1.016949,0.0,0.017102,1.236275,295,44
DB16851_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.246739,3.359154,0.042388,4.947917,5.208333,89.0625,0.78125,0.242124,0.048547,1.942232,384,56
DB16879_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.480705,1.722121,0.028235,2.358491,6.132075,90.09434,1.415094,0.042209,0.019168,0.887238,212,45
DB16889_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.781188,2.619045,0.031879,2.5,2.5,94.6875,0.3125,0.091206,0.00743,1.48212,320,49
DB16894_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.800001,3.046834,0.054206,4.705882,4.117647,86.470588,4.705882,0.251784,0.164967,1.57575,340,42
DB16895_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,4.296729,3.647543,0.094912,8.74036,6.169666,80.976864,4.113111,0.552268,0.224235,2.237171,389,55
DB16898_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.541778,4.015881,0.045261,2.191235,3.386454,93.426295,0.996016,0.117592,0.027807,2.272545,502,41
DB16928_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.934723,1.729804,0.0248,1.826484,3.652968,93.607306,0.913242,0.030079,0.017097,1.081451,219,74
DB16935_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.894519,1.912545,0.064631,7.177033,4.784689,86.124402,1.913876,0.240162,0.087759,1.187808,209,78
DB16936_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.877943,1.812306,0.031774,2.155172,3.87931,92.672414,1.293103,0.031624,0.019632,1.117739,232,48
DB16950_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.711739,1.901438,0.026625,1.724138,3.87931,93.103448,1.293103,0.029433,0.016181,1.191881,232,48
DB16954_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,5.066326,4.021936,0.039351,2.904564,3.941909,92.738589,0.414938,0.158148,0.011654,2.332596,482,75
DB16965_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,3.343318,3.389542,0.043891,4.812834,4.545455,90.106952,0.534759,0.157778,0.011102,1.766619,374,32
DB16987_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.182525,3.95139,0.045071,4.849885,6.928406,86.143187,2.078522,0.307187,0.157058,2.410898,433,51
DB17016_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,2.615712,1.650709,0.041095,3.092784,7.216495,89.690722,0.0,0.04716,0.0,1.141858,194,61
DB17021_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,3.618297,3.054379,0.02233,0.544959,5.177112,92.915531,1.362398,0.011435,0.036776,1.87744,367,56
DB17029_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.979586,3.798267,0.049338,7.710843,8.192771,81.204819,2.891566,0.412829,0.138121,2.131729,415,45
DB17031_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.378516,2.653271,0.057221,4.77707,3.184713,86.305732,5.732484,0.248825,0.217266,1.372109,314,45
DB17033_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.411186,3.743689,0.039812,5.673759,4.728132,87.943262,1.654846,0.350022,0.05012,1.931128,423,56
DB17038_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.129483,4.007389,0.066341,5.227273,5.227273,86.818182,2.727273,0.360449,0.151184,2.182941,440,38
DB17041_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.969595,3.070993,0.034144,1.388889,4.166667,94.444444,0.0,0.036667,0.0,1.528444,360,56
DB17051_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.385726,3.228186,0.063456,10.693642,3.757225,84.104046,1.445087,0.607887,0.11136,1.950747,346,45
DB17056_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.876684,2.779632,0.064908,6.012658,2.531646,90.189873,1.265823,0.302014,0.086788,1.725963,316,55
DB17061_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.931379,2.408442,0.046019,2.898551,5.072464,89.855072,2.173913,0.13439,0.064654,1.268448,276,41
DB17062_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.344855,2.529223,0.023552,0.320513,3.205128,94.871795,1.602564,0.005819,0.036949,1.456978,312,47
DB17097_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.212314,2.658955,0.048106,7.342657,6.293706,84.615385,1.748252,0.292949,0.061045,1.516206,286,40
DB17105_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.505949,3.867118,0.033886,3.555556,6.444444,88.444444,1.555556,0.12587,0.046969,2.011275,450,53
DB17129_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.886934,3.631615,0.055402,8.79397,5.527638,84.170854,1.507538,0.638645,0.116418,2.053112,398,42
DB17131_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.794503,4.207329,0.036615,3.177966,4.661017,88.771186,3.389831,0.255509,0.124459,2.348791,472,59
DB17138_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.091272,2.525818,0.027343,1.644737,7.236842,88.486842,2.631579,0.06547,0.062706,1.567772,304,32
DB17139_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.277542,3.55907,0.066264,9.536785,6.26703,81.47139,2.724796,0.610315,0.148136,2.192515,367,51
DB17143_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.613857,3.248817,0.056848,5.630027,6.16622,86.327078,1.876676,0.311313,0.098905,1.886591,373,42
DB17148_pose3_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,3.18362,2.537723,0.052452,3.135889,8.013937,87.804878,1.045296,0.092814,0.023554,1.645321,287,44
DB17152_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,4.194234,3.512565,0.04362,3.194103,6.388206,89.68059,0.737101,0.119296,0.02184,2.079956,407,50
DB17174_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.997531,2.675529,0.091994,9.747292,7.220217,79.061372,3.971119,0.449226,0.120973,1.641068,277,46
DB17191_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,5.046909,4.346681,0.05406,8.955224,6.396588,82.942431,1.705757,0.553906,0.090114,2.663832,469,58
DB17193_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.269335,2.646148,0.0511,5.280528,4.620462,89.108911,0.990099,0.281084,0.029916,1.659992,303,80
DB17200_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.956239,3.462398,0.06223,6.701031,4.123711,86.85567,2.319588,0.439628,0.111443,2.214139,388,72
DB17297_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.537674,3.976036,0.032673,1.263158,5.894737,91.368421,1.473684,0.053302,0.065776,2.279829,475,48
DB17384_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.570442,2.74959,0.042045,3.374233,3.374233,92.02454,1.226994,0.166093,0.026794,1.461741,326,47
DB17414_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.71274,4.625335,0.097572,6.868687,4.444444,85.858586,2.828283,0.597968,0.203404,2.670188,495,40
DB17421_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,3.92101,3.604049,0.04461,3.508772,7.26817,87.969925,1.253133,0.1178,0.040238,2.209192,399,48
DB17554_pose4_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,1.939673,1.741306,0.049502,17.241379,8.045977,74.137931,0.574713,0.423183,0.030845,1.144828,174,14
DB17571_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.016021,2.676718,0.048367,6.293706,8.741259,81.468531,3.496503,0.268096,0.143701,1.613361,286,63
DB17576_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.403206,2.369404,0.041866,7.421875,3.515625,85.546875,3.515625,0.325785,0.101778,1.498057,256,62
DB17624_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,2.253035,2.292106,0.072258,6.225681,4.280156,87.937743,1.55642,0.240889,0.083854,1.22168,257,19
DB17634_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,3.679948,2.933215,0.072051,3.951368,4.863222,89.057751,2.12766,0.212067,0.086054,1.665219,329,49
DB17696_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.441767,3.792652,0.079129,7.263923,4.842615,84.987893,2.905569,0.566175,0.183452,2.097837,413,50
DB17697_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.394575,2.673918,0.0532,10.948905,6.934307,77.007299,5.109489,0.43619,0.182507,1.531692,274,56
DB17733_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,2.956129,2.636437,0.040227,4.248366,3.594771,90.522876,1.633987,0.207217,0.060906,1.569023,306,33
DB17742_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.268627,2.893833,0.070413,12.802768,6.920415,77.16263,3.114187,0.657185,0.135398,1.762461,289,58
DB17754_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,4.874786,3.483285,0.029339,2.70936,3.694581,93.596059,0.0,0.070797,0.0,2.025463,406,67
DB17801_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.738416,1.862594,0.037889,5.714286,5.238095,87.619048,1.428571,0.211068,0.045314,1.168586,210,46
DB17816_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.85109,3.647399,0.078729,4.116223,4.600484,88.377724,2.905569,0.320159,0.182662,2.045489,413,45
DB17856_pose4_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,4.274747,3.827941,0.057321,5.506608,4.625551,88.76652,1.101322,0.388884,0.075391,2.29532,454,52
DB17865_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.401982,2.749511,0.029754,1.764706,3.823529,93.823529,0.588235,0.038854,0.010921,1.618535,340,107
DB17927_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.982904,2.334054,0.03133,1.052632,3.508772,95.087719,0.350877,0.019495,0.006255,1.329715,285,47
DB17993_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.489392,1.720364,0.021689,0.925926,2.777778,95.833333,0.462963,0.011368,0.005308,1.018906,216,37
DB18000_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.984824,2.510947,0.080468,12.350598,5.976096,78.087649,3.585657,0.542092,0.110773,1.552499,251,55
DB18002_pose3_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,3.411634,3.258469,0.034196,4.986877,4.461942,90.288714,0.262467,0.208736,0.005234,1.888514,381,38
DB18006_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.216085,2.626634,0.032957,1.851852,1.851852,95.37037,0.925926,0.057451,0.017981,1.649085,324,44
DB18012_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.770954,4.043797,0.03199,2.5,3.75,92.708333,1.041667,0.084654,0.03355,2.284549,480,68
DB18016_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.995111,2.289278,0.025116,1.486989,3.717472,92.565056,2.230483,0.025529,0.040507,1.375225,269,51
DB18018_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.229332,3.933615,0.083164,4.646018,3.761062,88.938053,2.654867,0.402197,0.145677,2.224446,452,41
DB18031_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.944674,3.43228,0.108349,8.959538,8.092486,79.479769,3.468208,0.535766,0.203548,2.193575,346,64
DB18035_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.588327,4.086554,0.052425,9.11215,7.009346,79.672897,4.205607,0.549269,0.207166,2.128194,428,60
DB18041_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,2.988434,2.131287,0.049438,6.751055,6.329114,83.544304,3.375527,0.224186,0.080792,1.150003,237,42
DB18044_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.235473,4.306484,0.075655,13.701923,7.932692,74.278846,4.086538,1.00391,0.292316,2.698338,416,70
DB18063_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.807404,3.852798,0.050582,8.037825,4.491726,84.397163,3.073286,0.530737,0.193196,2.07618,423,60
DB18077_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.829181,3.939139,0.082729,9.156627,5.783133,81.445783,3.614458,0.696657,0.236078,2.432884,415,93
DB18080_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.069933,3.584395,0.038124,1.766004,2.649007,94.260486,1.324503,0.058731,0.037437,1.908198,453,43
DB18090_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,5.434066,4.916036,0.042958,4.716981,7.735849,83.396226,4.150943,0.228468,0.173684,2.777947,530,66
DB18104_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.282042,2.610515,0.054018,9.386282,6.498195,79.422383,4.693141,0.445013,0.178588,1.563209,277,53
DB18106_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,4.055498,3.364385,0.033307,3.759398,3.258145,89.473684,3.508772,0.183563,0.144463,1.848179,399,52
DB18107_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,3.103445,2.942687,0.03197,2.932551,7.331378,87.97654,1.759531,0.087199,0.038827,1.763607,341,39
DB18108_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,3.638818,3.229622,0.087912,9.798271,4.322767,81.84438,4.034582,0.688772,0.208403,2.038579,347,37
DB18110_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.348788,3.433297,0.025495,1.918465,4.556355,91.127098,2.398082,0.052214,0.071659,1.913262,417,54
DB18115_pose3_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,4.741768,3.464859,0.032996,0.473934,4.265403,93.838863,1.421801,0.010926,0.037376,2.036257,422,69
DB18122_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.603623,4.206337,0.042034,6.041667,3.125,89.375,1.458333,0.415074,0.103536,2.448301,480,43
DB18149_bestCNNscore_pose1__All_ACE_NME__OPTFREQ_ALPB,4.003884,3.053008,0.038009,1.608579,4.557641,93.029491,0.80429,0.04133,0.016435,1.634402,373,48
DB18157_pose2_bestCNN_VS_pose1__All_ACE_NME__OPTFREQ_ALPB,4.210442,4.016061,0.063699,7.488987,4.405286,86.343612,1.762115,0.489,0.086214,2.219709,454,46
